nombre|descripcion|numero_de_registro|denominacion|fecha_de_constitucion|codigo_territorio_historico|nombre_territorio_historico|codigo_municipio|nombre_municipio|codigo_postal|domicilio|pagina_web|coordenadas_(longitud)|coordenadas_(latitud)|fines|codigo_de_actividad|url_amigable|url_fisica|xml_datos|xml_metadatos|zip
FUNDACIÓN SÍNDROME WOLF-HIRSCHHORN o 4 P-|FUNDACIÓN SÍNDROME WOLF-HIRSCHHORN o 4 P-|F-404|FUNDACIÓN SÍNDROME WOLF-HIRSCHHORN o 4 P-|22/10/2015|48.0|Bizkaia|20.0|Bilbao|48001.0|GRAN VIA, 8 5º PLANTA, DPTO. 5||-2.9288907|43.261917|PERSIGUE FINES DE INTERES GENERAL CONTRIBUYENDO AL PROGRESO DE LA SOCIEDAD EN LA QUE DESARROLLA SU ACTIVIDAD A TRAVES DEL FOMENTO DE LA INVESTIGACIÓN DE ESTA ER, EL DESARROLLO Y PROMOCIÓN DE INICIATIVAS Y PROYECTOS DE INNOVACIÓN Y BUENAS PRÁCTICAS EDUCATIVAS Y LABORALES ASÍ COMO LA VISUALIZACIÓN, SENSIBILIZACIÓN Y DIFUSIÓ DEL SWH EN BUSCA DE LA INTEGRACIÓN, TOLERANCIA Y MEJORA DE LA CALIDAD DE VISA DE TODOS LOS AFECTADOS POR ESTE SÍNDROME|0.0|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-sindrome-wolf-hirschhorn-o-4-p/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f404/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f404/es_def/data/es_r01dtpd152d900ff391ddc40d67429166760465d10|http://opendata.euskadi.eus/contenidos/fundacion/f404/r01Index/f404-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f404/opendata/f404.zip
FUNDACIÓN APASOS/ APASOS FUNDAZIOA|FUNDACIÓN APASOS/ APASOS FUNDAZIOA|F-401|FUNDACIÓN APASOS/ APASOS FUNDAZIOA|29/10/2015|48.0|Bizkaia|20.0|Bilbao|48009.0|ELCANO, 29-4ºA||-2.9325843|43.259014|ORGANIZAR INTERVENCIONES ASISTIDAS CON ANIMALES CON EL FIN DE AYUDAR DESDE EL CONTACTO CON LOS ANIMALES A LAS PERSONAS MÁS DESFAVORECIDAS Y NECESITADAS, COLABORANDO EN MEJORAR SU CALIDAD DE VIDA, SU NIVEL EDUCATIVO, PSICOLÓGICO O DE REINSERCIÓN. FOMENTAR EL RESPETO A LOS ANIMALES, LA CONVIVENCIA ENTRE DIVERSOS, EL COLUNTARIADO Y EL CIVISMO A TRAVÉS DEL CONTACTO CON LOS ANIMALES UTILIZANDO ESTOS COMO CANAL FORMATIVO-EDUCATIVO|0.0|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-apasos-apasos-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f401/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f401/es_def/data/es_r01dtpd159d10839c51b8d29e765874e5d7804f480|http://opendata.euskadi.eus/contenidos/fundacion/f401/r01Index/f401-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f401/opendata/f401.zip
FUNDACIÓN CAZA SOSTENIBLE Y BIODIVERSIDAD|FUNDACIÓN CAZA SOSTENIBLE Y BIODIVERSIDAD|F-403|FUNDACIÓN CAZA SOSTENIBLE Y BIODIVERSIDAD|08/10/2015|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20014.0|PASEO DE ANOETA NÚMERO 5, OFICINA 61||1.4E-45|1.4E-45|CONTRIBUIR AL CONOCIMIENTO DE LOS RECURSOS CINEGÉTICOS Y DE LA BIODIVERSIDAD DE LAS ESPECIES, DEL MEDIO EN QUE SE DESARROLLAN, ASÍ COMO SU DIVULGACIÓN PARA LA PROMOCIÓN DE UNA CAZA BASADA EN LOS PRINCIPIOS DE SOSTENIBILIDAD Y RESPETO A LOS RECURSOS NATURALES Y EL MEDIO AMBIENTE.LA DEFENSA Y CONSERVACIÓN DE LA NATURALEZA Y DE LAS ESPECIES PROTEGIDAS EN GENERAL ASÍ COMO DE LAS ESPECIES CINEGÉTICAS EN ESPECIAL. EL OBJETO ABARCA TANTO LA ESPECIE COMO SUS HABITAS|0.0|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-caza-sostenible-y-biodiversidad/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f403/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f403/es_def/data/es_r01dtpd152fd0cc0011b7a4223b1f79d3dc97f0d57|http://opendata.euskadi.eus/contenidos/fundacion/f403/r01Index/f403-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f403/opendata/f403.zip
JALGI FUNDAZIOA|JALGI FUNDAZIOA|F-395|JALGI FUNDAZIOA|09/10/2015|48.0|Bizkaia|20.0|Bilbao|48005.0|ERRONDA KALEA,2 BEHEKO ESKUINA||-2.9225945|43.255955|KULTURA BULTZATZEA, SUSTATZEA ETA GARATZEA, ETA HORRELA EGINGO DU KULTURAK HAR DITZAKEEN ADIERAZPEN, DIMENTSIO EDO EREMU OROTAN. HORRETARAKO KULTURAREN EREMUAN KOMUNITATEAREN BERAREN HEZKUNTZA, PARTE-HARTZEA, AKTIBAZIOA,HAUSNARKETA ETA GARAPENA BULTZATUKO DU|0.0|http://opendata.euskadi.eus/catalogo/-/fundacion/jalgi-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f395/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f395/es_def/data/es_r01dtpd15200b51f351d014d705a2d52472c0a522a|http://opendata.euskadi.eus/contenidos/fundacion/f395/r01Index/f395-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f395/opendata/f395.zip
FUNDACIÓN RESIDENCIA DE ANCIANOS PETRA LEKUONA- PETRA LEKUONA ZAHARREN EGOITZA FUNDAZIOA|FUNDACIÓN RESIDENCIA DE ANCIANOS PETRA LEKUONA- PETRA LEKUONA ZAHARREN EGOITZA FUNDAZIOA|F-399|FUNDACIÓN RESIDENCIA DE ANCIANOS PETRA LEKUONA- PETRA LEKUONA ZAHARREN EGOITZA FUNDAZIOA|14/09/2015|20.0|Gipuzkoa|63.0|Oiartzun|20180.0|IPARRALDE ETORBIDEA,13||-1.8586494|43.299847|TIENE COMO FINES LA ACOGIDA Y MANUTENCIÓN DE LOS ANCIANOS Y ANCIANAS QUE EN CADA MOMENTO REÚNAN LAS CONDICIONES EXIGIDAS PARA ESTE TIPO DE CENTROS SEGÚN LA NORMATIVA VIGENTE O LAS QUE EN SU CASO ESTABLEZCA EL PATRONATO Y EN ESPECIAL, LA ATENCIÓN A LA TERCERA EDAD|0.0|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-residencia-de-ancianos-petra-lekuona-petra-lekuona-zaharraren-egoitza-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f399/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f399/es_def/data/es_r01dtpd15290e735e11b5e5d4c3582c0bd27fa3674|http://opendata.euskadi.eus/contenidos/fundacion/f399/r01Index/f399-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f399/opendata/f399.zip
FUNDACIÓN SAMSIC|FUNDACIÓN SAMSIC|F-402|FUNDACIÓN SAMSIC|28/09/2015|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20018.0|CALLE PORTUETXE,16, 2º EDIF. BLANCA VINUESA||-2.0124242|43.302307|LA ASISTENCIA SOCIAL, EL ESTUDIO Y SEGUIMIENTO DE LOS PROBLEMAS Y LA ATENCIÓN DE LAS NECESIDADES Y DEMANDAS INDIVIDUALES Y COLECTIVAS DE LAS PERSONAS EN SITUACIÓN DE DEPENDENCIA Y DE LAS PERSONAS DE SU ÁMBITO, EN SUS ASPECTOS ASISTENCIALES, DE PRESTACIÓN DE SERVICIOS, SANITARIOS, CULTURALES, RECREATIVOS Y DE OCIO, ASÍ COMO CUALQUIER OTRA NATURALEZA, ORIENTADOS A PROCURAR EN LOS TÉRMINOS MÁS AMPLIOS UNA MEJORA DE SU CALIDAD DE VIDA. ASIMISMO BUSCA PROMOVER LA PLENA INTEGRACIÓN DE LAS PERSONAS CON DIVERSIDAD FUNCIONAL CON ESPECIALES DIFICULTADES DE INSERCIÓN Y CONTRIBUIR A LA MEJORA DE SU BIENESTAR.|0.0|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-samsic/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f402/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f402/es_def/data/es_r01dtpd152fd0cb6521b8bbd7e9d1facd678230f58|http://opendata.euskadi.eus/contenidos/fundacion/f402/r01Index/f402-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f402/opendata/f402.zip
FUNDACIÓN PICHICHI|FUNDACIÓN PICHICHI|F-391|FUNDACIÓN PICHICHI|29/07/2015|48.0|Bizkaia|20.0|Bilbao|48001.0|ALAMEDA DE MAZARREDO, 15 - 1º B||-2.929381|43.264473|El objeto y finalidad de la fundación será fomentar el deporte persiquiendo como fines principales el impulso de la actividad deportiva como causa generadora de hábitos favorecedores de la reinserción social y de fomento de la solidaridad; la práctica deportiva como elemento fundamental del sistema educativo, sanitario y de la calidad de vida; la participación y total integración en la sociedad de los colectivos marginados, y de los disminuidos físicos y sensoriales; posiblitar el acceso económico para el deporte; promoción activa y participativa ciudadana en el deporte como elemento determinante en la utilización del tiempo de ocio en la sociedad contemporánea y su implantación como factor corrector de desequilibrios sociales que contribuye a la igualdad entre los ciudadanos, desarrollando los mismos de manera principal y preferente en los niños y la juventud. También la fundación podrá comecializar con los diferentes artículos y prendas deportivas.Asimismo, pomocionará la cooperación|Cultura, juventud y deporte|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-pichichi/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f391/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f391/es_def/data/es_r01dtpd159d10e76d31b8d29e7ff8fd5c0deb594fe|http://opendata.euskadi.eus/contenidos/fundacion/f391/r01Index/f391-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f391/opendata/f391.zip
FUNDACIÓN ABASTOS|FUNDACIÓN ABASTOS|F-392|FUNDACIÓN ABASTOS|31/07/2015|1.0|Araba/Álava|59.0|Vitoria-Gasteiz|1004.0|MERCADO DE ABASTOS DE VITORIA-GASTEIZ, C/ JESÚS GURIDI Nº 1||1.4E-45|1.4E-45|La alimentación ha comenzado a ser un asunto de debate público en las sociedades desarrolladas debido a la creciente preocupación por la comida y las implicaciones ambientales de su producción. La Fundación nace con el fin de enriquecer este debate mediante la transferencia del conocimiento existente sobre alimentación y medio ambiente local a la sociedad de Vitoria-Gasteiz.El objetivo general de la fundación es educar a los ciudadanos en los procesos tradicionales y modernos de cultivo, producción, distribución y cocinado de todo tipo de alimentos y otras plantaciones ornamentales. Con ello se busca dotarles de la información y herramientas suficientes para tomar sus decisiones sobre el modelo de alimentación que quieren para ellos y sus familias, además de conciencia sobe las implicaciones que estas decisiones tienen respecto al conjunto de la sociedad.La fundación se fija además el reto de informar y educar a todos los estratos de la ciudad sobre los procesos de producción y prepara|Otras|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-abastos/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f392/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f392/es_def/data/es_r01dtpd151286a06791c78d02df447e981e9a5c23e|http://opendata.euskadi.eus/contenidos/fundacion/f392/r01Index/f392-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f392/opendata/f392.zip
FUNDACIÓN HAURKIZUNA FUNDAZIOA|FUNDACIÓN HAURKIZUNA FUNDAZIOA|F-388|FUNDACIÓN HAURKIZUNA FUNDAZIOA|14/04/2015|48.0|Bizkaia|68.0|Mundaka|48360.0|C/ BARRIA, Nº 2 BAJO EXTER-DCHA.||-2.6992726|43.408173|La Fundación perseguirá, con carácter general, recaudar los fondos necesarios para financiar diversos proyectos, gestionados por la Fundación Calasanz, en favor de los niños, niñas y adolescentes, a artir de ahora NNA, de Sto. Domingo de la Tsachilas, Ecuador, en situación de pobreza y en particular,a) El acogimiento Institucional (casa de acogida) de menores sin familia estable.b) La Educación General Básica flexible para niños y niñas de la calle o en situación de trabajo infantil.c) La Formación Profesional en el ámbito agropecuario, ferreria, motor, ... para menores en situación de pobreza.c) Y todos aquellos otros semejantes, siempre en favor de los menores en situación de pobreza.|Otras|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-haurkizuna-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f388/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f388/es_def/data/es_r01dtpd159d105a0601b8d29e76cb76481c39e0d20|http://opendata.euskadi.eus/contenidos/fundacion/f388/r01Index/f388-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f388/opendata/f388.zip
FUNDACIÓN COMUNIDAD DE CABALLEROS HEREDEROS DE LAS REALES SALIÑAS DE AÑANA|FUNDACIÓN COMUNIDAD DE CABALLEROS HEREDEROS DE LAS REALES SALIÑAS DE AÑANA|F-394|FUNDACIÓN COMUNIDAD DE CABALLEROS HEREDEROS DE LAS REALES SALIÑAS DE AÑANA|08/04/2015|1.0|Araba/Álava|49.0|Añana|1427.0|PLAZA MIGUEL DÍAS DE TUESTA, Nº 1 - 2 º PISO||1.4E-45|1.4E-45|la Fundación tiene por objeto genérico  como fin de interés general posibilitar la consolidación restauración y rehabilitación integral del entorno de Añana, incluyéndose dentro de dicho entorno el término municipal de Salinas de Añana, sus negocios, economía y desarrollo demográfico.No entrando en todo caso entre sus finalidades la de la conservación y recuperación de las salinas del "Valle Salado" e ignitas, por existir en la actualidad una fundación (Fundación Valle Salado), que tiene por objeto dicha actividad.Asimismo forma también para del objeto de la Fundación la promoción y difusión turística de Añana y su entorno.La Fundación promueve el fomento de la cultura las tradiciones y la historia de Añana, sus edificios emblemáticos y su etnología como parte de su objetivo de la mejora del interés general del mismo.|Cultura, juventud y deporte|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-comunidad-de-caballeros-herederos-de-las-reales-salinas-de-anana/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f394/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f394/es_def/data/es_r01dtpd159d0ff643e1bd07eb23bb1f5c5b420be78|http://opendata.euskadi.eus/contenidos/fundacion/f394/r01Index/f394-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f394/opendata/f394.zip
FUNDACIÓN LOYOLANET FUNDAZIOA|FUNDACIÓN LOYOLANET FUNDAZIOA|F-406|FUNDACIÓN LOYOLANET FUNDAZIOA|03/06/2015|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20012.0|C/ MUNDAIZ, Nº 50 (UNIVERSIDAD DE DEUSTO CAMPUS DE GIPUZKOA)||-1.9760025|43.310482|La fundación tiene por finalidad estimular y fomentar la transformacón personal hacia un comportamiento más innovador y emprendedor de las personas involucradas en la educación pre-universitaria.En este sentid, se consideran fines particulares de la presente Fundación los siguientes:I - Dotar de oportunidades de formación e impulsar el desarrollo de iniciativas de innovación en los centros educativos, de la mano de los profesionales que colaboran con la Fundación. a tal fin, se dotará de las herramientas, metodología y apoyo necesario a dichos centros.II - Ayudar a generar o reforzar en cada centro las condiciones organizativas óptimas y el estilo de liderazgo deseable para que la inovación deje de ser un suceso, pase a ser un proceso y se convierta en seña de identidad de la organización en los centros educativos.III - Impulsar y dinamizar el trabajo en red entre los profesionales de los diversos centros educativos para que la red creada funcione como soporte, facilite la puesta en co|Docencia e investigación|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-loyolanet-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f406/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f406/es_def/data/es_r01dtpd153e5aa463b1d12274a3cdcd823e670f25f|http://opendata.euskadi.eus/contenidos/fundacion/f406/r01Index/f406-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f406/opendata/f406.zip
EUSKALTZAINDIAREN ALDE FUNDAZIOA/FUNDACIÓN PRO-EUSKALTZAINDIA-REAL ACADEMIA DE LA LENGUA VASCA|EUSKALTZAINDIAREN ALDE FUNDAZIOA/FUNDACIÓN PRO-EUSKALTZAINDIA-REAL ACADEMIA DE LA LENGUA VASCA|F-393|EUSKALTZAINDIAREN ALDE FUNDAZIOA/FUNDACIÓN PRO-EUSKALTZAINDIA-REAL ACADEMIA DE LA LENGUA VASCA|06/05/2015|48.0|Bizkaia|20.0|Bilbao|48005.0|PLAZA BARRIA, 15||-2.9227011|43.259037|Fundazioaren xede nagusia "Real Academia de la Lengua Vasca/Euskaltzaindia" erakundearen helburuak zein jarduerak bultzatzea izango da.|Cultura, juventud y deporte|http://opendata.euskadi.eus/catalogo/-/fundacion/euskaltzaindiaren-alde-fundazioafundacion-pro-euskaltzaindia-real-academia-de-la-lengua-vasca/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f393/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f393/es_def/data/es_r01dtpd152d90076361e2e349d3a9fc25f064726d2|http://opendata.euskadi.eus/contenidos/fundacion/f393/r01Index/f393-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f393/opendata/f393.zip
HONTZA MUSEOA  FUNDAZIOA|HONTZA MUSEOA  FUNDAZIOA|F-390|HONTZA MUSEOA  FUNDAZIOA|16/02/2015|48.0|Bizkaia|59.0|Mañaria|48212.0|EBARISTO BUSTINZA "KIRIKIÑO" KALEA, 18||-2.6611004|43.13755|LA Fundación HONTZA MUSEOA Fundazioa tiene por objeto: promover, realizar, apoyar, financiar, etc.Dentro de estos amplios objetivos, tendrá como actividades concretas más importante e inmediatas las siguientes:1.- Gestión y dirección del HONTZA MUSEOA.2.- La realización y promoción de acciones y actividades dirigidasa la investigación, estudios cientifícos, sensibilización, educación ambiental, divulgación, protección y conservación del patrimonio natural y del medioambiente y cualquier otra actuación relacionada con la biodiversidad y las ciencias naturales especialmente en el ámbito del Duranguesado, aunque ampliable a todo el País Vasco.3.- La divulgación de todas las colecciones de historia natural creadas por D. Enrike Huerta y las que se vayan ampliando en el futuro.4.- La conservación de las colecciones expuestas actualmente y de todo su fondo cientifíco, actual y posterior.5.- La ampliación de las colecciones existentes y la creación de nuevas colecciones relacionadas con la hi|Otras|http://opendata.euskadi.eus/catalogo/-/fundacion/hontza-museoa-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f390/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f390/es_def/data/es_r01dtpd0159d10435a71bd07eb2a010314d9cac6ef|http://opendata.euskadi.eus/contenidos/fundacion/f390/r01Index/f390-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f390/opendata/f390.zip
FUNDACIÓN ANAMKARAL|FUNDACIÓN ANAMKARAL|F-385|FUNDACIÓN ANAMKARAL|27/12/2014|48.0|Bizkaia|20.0|Bilbao|48008.0|C/ HURATADO DE AMEZAGA , 13-5º||-2.9325223|43.258068|LA FUNDACOIÓN TIENE COMO FIN PRINCIPAL PROMOVER LA SALUD DE TODAS LAS PERSONAS MEDIANTE LA REALIZACIÓN Y DESARROLLO DE CENTROS DE SALUD INTEGRAL QUE UNIFIQUEN EN UN MISMO LUGAR LA SALUD FÍSICA, EMOCIONAL, MENTAL, DEL ALMA Y ESPIRITUAL|Otras|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-anamkaral/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f385/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f385/es_def/data/es_r01dtpd159d0ff14f81bd07eb2c1817a7d7546f4b6|http://opendata.euskadi.eus/contenidos/fundacion/f385/r01Index/f385-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f385/opendata/f385.zip
FUNDACIÓN JUAN MARÍA VIANNEY FUNDAZIOA|FUNDACIÓN JUAN MARÍA VIANNEY FUNDAZIOA|F-398|FUNDACIÓN JUAN MARÍA VIANNEY FUNDAZIOA|10/03/2015|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20002.0|C/ ZABALETA, Nº 5||-1.9742484|43.324505|Tiene por objeto primordialla atención, cuidado y prestación de servicios especializados a sacerdotes y personas mayores con discapacidad o dependencia; así como la atención de otras posibles necesidades de los sacerdotes de la Diócesis de San Sebastián.Los citados fines sociales se ejercerán a través de la gestión de todo tipo de centros y servicios de atenció, a través de la constitucion, perfeccionamiento y desarrollo o participación en toda clase de actividades, servicios, incluso a través de entidades de previsión y, en general, cualquier otra iniciativa que contribuya al bienestar, cuidado y protección de los colectivos anteriormente citados.|Benéfico-asistencial y laboral|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-juan-maria-vianney-fundazioa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f398/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f398/es_def/data/es_r01dtpd159d10490fd1b8d29e759b5b88618d86b78|http://opendata.euskadi.eus/contenidos/fundacion/f398/r01Index/f398-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f398/opendata/f398.zip
ITXAROBIDE|ITXAROBIDE|F-389|ITXAROBIDE|27/02/2015|20.0|Gipuzkoa|30.0|Eibar|20600.0|C/ ERREKATXU, 19 - 2º DCHA.||-2.46849|43.183136|La Fundación Itxarobide tiene por finalidad: prestar ayuda, particularmente económica, puntual o periódica, a personas y familias necesitadas, entre ellos, de forma simplemente enunciativa, a niños, adolescente, mujeres y hombre necesitados, objeto de maltrato, abandono, discriminación o enfermos, bien directamente, mediante becas o de otra forma, o bien mediante aportaciones y ayudas a otras entidades, institucionales y organismos de cualquier tipo, con idénticos o similares fines.Para el cumplimiento de esta finalidad, la Fundación desarrollará, como actividades concretas y más importantes e inmediatas, las siguientes:- Gestionará el patrimonio de la fundación y aportaciones al mismo en la forma que más adecuada considere, sin limitación alguna en lo que corresponde a inversiones o incluso prestamos financieros, destinando al menos el 70% de los rendimientos obtenidos, al fin de la Fundación.- Mantendrá contacto y relación con organizaciones, organismos e instituciones religosas o ci|Benéfico-asistencial y laboral|http://opendata.euskadi.eus/catalogo/-/fundacion/itxarobide/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f389/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f389/es_def/data/es_r01dtpd159d101f91b1bd07eb2ef92207e022aee3a|http://opendata.euskadi.eus/contenidos/fundacion/f389/r01Index/f389-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f389/opendata/f389.zip
FUNDACIÓN TUTELAR ONDOAN|FUNDACIÓN TUTELAR ONDOAN|F-379|FUNDACIÓN TUTELAR ONDOAN|03/11/2014|48.0|Bizkaia|20.0|Bilbao|48014.0|AVENIDA MADARIAGA, 1 - 6º PLANTA; DPTO. -3||-2.9438243|43.271168|La Fundación ONDOAN tiene por objeto de funciones tutelares y otras relativas a la promoción y defensa de la capacidad jurídica y derechos de las personas con enfermedad mental de Bizkaia, y el apoyo a las familias en las opciones de futuro que hagan en relación con sus familias con enfermedad mental.En su virtud, se consideran fines de la Fundación, los siguientes:a) Ejercer las funciones tutelares que le sean encomendadas por la autoridad judicial de acuerdo con el marco normativo aplicable y conforme a los términos de las correspondientes sentencias judiciales que determinan la extensión y límites de los cargos tutelares.b) Proteger a la persona y los bienes de las personas incapacitadas judicialmente, en proceso de incapacitación judicial o en situación de desprotección.c)Promover la protección jurídica de las personas con enfermedad mental que precisen de una declaración de incapacidad, poniendo en conocimiento del Ministerio Fiscal todos aquellos supuestos de los que tenga conoci|0.0||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f379/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f379/es_def/data/es_r01d0pd14b077b72dd1ae68702630184576c9b6589|http://opendata.euskadi.eus/contenidos/fundacion/f379/r01Index/f379-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f379/opendata/f379.zip
NAZARET FUNDAZIOA|NAZARET FUNDAZIOA|F-380|NAZARET FUNDAZIOA|30/07/2014|20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20012.0|ALDEKOENEA, 36||1.4E-45|1.4E-45|LA FUNDACIÓN TIENE POR FINALIDAD LA EDUCACIÓN, SIN EXCLUSIÓN DE NINGÚN GRADO NI GÉNERO DE ENSEÑANZA, LA FORMACIÓN Y EL DESARROLLO SOCIAL, PREFERENTEMENTE EN EL ÁMBITO TERRITORIAL DE GIPUZKOA.|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/f380/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/f380/es_def/data/es_r01d0pd14b077bb5001aaf9a54a6e5a4c548d6f429|http://opendata.euskadi.eus/contenidos/fundacion/f380/r01Index/f380-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/f380/opendata/f380.zip
